,State,Year,Quater,Transaction_type,Transaction_count,Transaction_amount
3934,Lakshadweep,2019,1,Merchant payments,113,183062.1455975621
3935,Lakshadweep,2019,1,Others,12,27795.441220958
3936,Lakshadweep,2018,2,Peer-to-peer payments,1315,5757123.079919379
3937,Lakshadweep,2018,2,Recharge & bill payments,750,353202.7988510042
3938,Lakshadweep,2018,2,Merchant payments,42,64568.47789279556
3939,Lakshadweep,2018,2,Financial Services,6,9134.413223158994
3940,Lakshadweep,2018,2,Others,19,3780.7695141997474
3941,Lakshadweep,2018,4,Recharge & bill payments,792,351201.0879000404
3942,Lakshadweep,2018,4,Peer-to-peer payments,689,3841230.430870924
3943,Lakshadweep,2018,4,Merchant payments,144,262079.85573632165
3944,Lakshadweep,2018,4,Financial Services,6,389.8932323919954
3945,Lakshadweep,2018,4,Others,11,8312.430483153179
3946,Lakshadweep,2018,3,Peer-to-peer payments,841,3926048.74488305
3947,Lakshadweep,2018,3,Recharge & bill payments,760,300978.32420203416
3948,Lakshadweep,2018,3,Merchant payments,87,94046.43333034206
3949,Lakshadweep,2018,3,Others,15,17958.809570422687
3950,Lakshadweep,2018,1,Peer-to-peer payments,423,1860278.2784597143
3951,Lakshadweep,2018,1,Recharge & bill payments,342,61432.04938505074
3952,Lakshadweep,2018,1,Merchant payments,5,590.7505138175776
3953,Lakshadweep,2018,1,Others,8,6310.102519157715
3954,Chandigarh,2023,2,Merchant payments,7747501,3820964178.0
3955,Chandigarh,2023,2,Peer-to-peer payments,3048793,9726960611.0
3956,Chandigarh,2023,2,Recharge & bill payments,737650,845159777.0
3957,Chandigarh,2023,2,Financial Services,8262,11723572.0
3958,Chandigarh,2023,2,Others,11481,9600612.0
3959,Chandigarh,2023,4,Merchant payments,9052694,4771466320.0
3960,Chandigarh,2023,4,Peer-to-peer payments,3480727,10531589834.0
3961,Chandigarh,2023,4,Recharge & bill payments,725553,944249351.0
3962,Chandigarh,2023,4,Financial Services,10241,21758309.0
3963,Chandigarh,2023,4,Others,10863,12159187.0
3964,Chandigarh,2023,3,Merchant payments,8849667,4339437634.0
3965,Chandigarh,2023,3,Peer-to-peer payments,3410620,10182027091.0
3966,Chandigarh,2023,3,Recharge & bill payments,771020,877282807.0
3967,Chandigarh,2023,3,Financial Services,10756,19516305.0
3968,Chandigarh,2023,3,Others,10102,8519474.0
3969,Chandigarh,2023,1,Merchant payments,6460913,3374931077.0
3970,Chandigarh,2023,1,Peer-to-peer payments,2634119,8623572416.0
3971,Chandigarh,2023,1,Recharge & bill payments,700479,803831354.0
3972,Chandigarh,2023,1,Financial Services,8163,12527258.0
3973,Chandigarh,2023,1,Others,11931,10032289.0
3974,Chandigarh,2021,2,Merchant payments,1926913,1390989390.7789688
3975,Chandigarh,2021,2,Peer-to-peer payments,1663559,6541132352.922333
3976,Chandigarh,2021,2,Recharge & bill payments,806710,467698864.6672056
3977,Chandigarh,2021,2,Financial Services,5502,7394941.032842191
3978,Chandigarh,2021,2,Others,14863,10458390.53475552
3979,Chandigarh,2021,4,Merchant payments,4056249,3041038519.8233976
3980,Chandigarh,2021,4,Peer-to-peer payments,2797561,10610461952.107159
3981,Chandigarh,2021,4,Recharge & bill payments,1013153,693790747.2429855
3982,Chandigarh,2021,4,Financial Services,7038,10459431.863661807
3983,Chandigarh,2021,4,Others,24902,17832859.58125159
3984,Chandigarh,2021,3,Merchant payments,3179506,2245390329.2047896
3985,Chandigarh,2021,3,Peer-to-peer payments,2434417,8927868098.340746
3986,Chandigarh,2021,3,Recharge & bill payments,1008585,620437997.3899603
3987,Chandigarh,2021,3,Financial Services,5700,7960844.903971832
3988,Chandigarh,2021,3,Others,21170,14225734.853836158
3989,Chandigarh,2021,1,Merchant payments,1799072,1210594490.0981498
3990,Chandigarh,2021,1,Peer-to-peer payments,1472084,5916467167.303293
3991,Chandigarh,2021,1,Recharge & bill payments,678396,451109555.33889335
3992,Chandigarh,2021,1,Financial Services,5111,7700394.761505902
3993,Chandigarh,2021,1,Others,15574,10549252.044153867
3994,Chandigarh,2022,2,Merchant payments,6136803,3919372475.5605655
3995,Chandigarh,2022,2,Peer-to-peer payments,3489382,12549248085.111443
3996,Chandigarh,2022,2,Recharge & bill payments,1119367,792957088.5933374
3997,Chandigarh,2022,2,Financial Services,6673,8943857.181076445
3998,Chandigarh,2022,2,Others,20264,12978651.924569944
3999,Chandigarh,2022,4,Merchant payments,10170372,6570336079.954211
4000,Chandigarh,2022,4,Peer-to-peer payments,5951989,20013621495.89691
4001,Chandigarh,2022,4,Recharge & bill payments,1749647,1267654269.1590745
4002,Chandigarh,2022,4,Financial Services,10778,12000766.356404984
4003,Chandigarh,2022,4,Others,22054,16141955.57281622
4004,Chandigarh,2022,3,Merchant payments,7665907,4713972532.82215
4005,Chandigarh,2022,3,Peer-to-peer payments,4423590,14788179156.481958
4006,Chandigarh,2022,3,Recharge & bill payments,1360342,1033530639.9360826
4007,Chandigarh,2022,3,Financial Services,8868,9918740.020967592
4008,Chandigarh,2022,3,Others,19466,14156668.144691642
4009,Chandigarh,2022,1,Merchant payments,4511757,3264574793.4564357
4010,Chandigarh,2022,1,Peer-to-peer payments,3012464,11150701028.605722
4011,Chandigarh,2022,1,Recharge & bill payments,1046187,731347957.2152067
4012,Chandigarh,2022,1,Financial Services,7228,13538635.562948208
4013,Chandigarh,2022,1,Others,22855,14829134.999686666
4014,Chandigarh,2020,2,Peer-to-peer payments,766698,3293060119.5471582
4015,Chandigarh,2020,2,Merchant payments,390906,331423259.0003719
4016,Chandigarh,2020,2,Recharge & bill payments,361577,214425229.3354035
4017,Chandigarh,2020,2,Financial Services,1797,3982005.1176844486
4018,Chandigarh,2020,2,Others,7032,4125116.689457224
4019,Chandigarh,2020,4,Merchant payments,1322026,939307675.8510206
4020,Chandigarh,2020,4,Peer-to-peer payments,1159377,4872318731.339843
4021,Chandigarh,2020,4,Recharge & bill payments,409997,320731281.94750684
4022,Chandigarh,2020,4,Financial Services,3346,4400109.748752326
4023,Chandigarh,2020,4,Others,17970,10005102.462219946
4024,Chandigarh,2020,3,Peer-to-peer payments,981986,4178346395.412492
4025,Chandigarh,2020,3,Merchant payments,796634,604271248.9262259
4026,Chandigarh,2020,3,Recharge & bill payments,366353,296964794.9657042
4027,Chandigarh,2020,3,Financial Services,2643,5254415.457263877
4028,Chandigarh,2020,3,Others,10470,4972498.603385328
4029,Chandigarh,2020,1,Peer-to-peer payments,1087401,4421372542.468033
4030,Chandigarh,2020,1,Merchant payments,764832,438193845.4527705
4031,Chandigarh,2020,1,Recharge & bill payments,389851,257250007.2445577
4032,Chandigarh,2020,1,Financial Services,1574,1406138.1883251297
4033,Chandigarh,2020,1,Others,18853,8230536.662513691
4034,Chandigarh,2019,2,Peer-to-peer payments,604849,2339922407.523348
4035,Chandigarh,2019,2,Recharge & bill payments,342294,185659011.54417655
4036,Chandigarh,2019,2,Merchant payments,277811,152766864.66190332
4037,Chandigarh,2019,2,Financial Services,5590,839765.161351582
4038,Chandigarh,2019,2,Others,21926,13928050.053676538
4039,Chandigarh,2019,4,Peer-to-peer payments,927850,3586763928.6423693
4040,Chandigarh,2019,4,Merchant payments,561630,318692521.79224944
4041,Chandigarh,2019,4,Recharge & bill payments,338203,237695594.96329552
4042,Chandigarh,2019,4,Financial Services,1911,654298.6785004465
4043,Chandigarh,2019,4,Others,21321,8707473.86293627
4044,Chandigarh,2019,3,Peer-to-peer payments,722233,2815184152.8041325
4045,Chandigarh,2019,3,Merchant payments,447069,226535908.8355719
4046,Chandigarh,2019,3,Recharge & bill payments,308219,213884900.47217816
4047,Chandigarh,2019,3,Financial Services,2447,794918.674981478
4048,Chandigarh,2019,3,Others,26575,13282206.873976795
4049,Chandigarh,2019,1,Peer-to-peer payments,689400,2123866601.6513758
4050,Chandigarh,2019,1,Recharge & bill payments,390610,161414934.10238376
4051,Chandigarh,2019,1,Merchant payments,169984,97230471.44089967
4052,Chandigarh,2019,1,Financial Services,7412,917030.9066760786
4053,Chandigarh,2019,1,Others,17070,12603012.342693318
4054,Chandigarh,2018,2,Recharge & bill payments,224548,76722906.67871952
4055,Chandigarh,2018,2,Peer-to-peer payments,194627,835296156.4220204
4056,Chandigarh,2018,2,Merchant payments,34606,29408471.506333277
4057,Chandigarh,2018,2,Financial Services,11927,3679451.8635118967
4058,Chandigarh,2018,2,Others,13376,16116275.274144217
4059,Chandigarh,2018,4,Peer-to-peer payments,431461,1793871702.3196409
4060,Chandigarh,2018,4,Recharge & bill payments,310527,128130475.99274208
4061,Chandigarh,2018,4,Merchant payments,135266,94010713.60616027
4062,Chandigarh,2018,4,Financial Services,10008,2039811.3372037038
4063,Chandigarh,2018,4,Others,17854,14538888.5242277
4064,Chandigarh,2018,3,Peer-to-peer payments,295358,1217617705.9681761
4065,Chandigarh,2018,3,Recharge & bill payments,236445,100639674.6708905
4066,Chandigarh,2018,3,Merchant payments,64998,37560565.97386869
4067,Chandigarh,2018,3,Financial Services,7642,1302311.5967954171
4068,Chandigarh,2018,3,Others,12493,12234189.324580798
4069,Chandigarh,2018,1,Recharge & bill payments,201262,47479581.16264416
4070,Chandigarh,2018,1,Peer-to-peer payments,135136,527998849.34055936
4071,Chandigarh,2018,1,Merchant payments,21431,19477066.533276718
4072,Chandigarh,2018,1,Financial Services,8473,1865618.249949839
4073,Chandigarh,2018,1,Others,15593,16614305.58119321
4074,Andhra Pradesh,2023,2,Merchant payments,634303064,349602824539.0
4075,Andhra Pradesh,2023,2,Peer-to-peer payments,573455382,2067288068882.0
4076,Andhra Pradesh,2023,2,Recharge & bill payments,97202487,88352183038.0
4077,Andhra Pradesh,2023,2,Financial Services,316533,386071375.0
4078,Andhra Pradesh,2023,2,Others,379498,409939082.0
4079,Andhra Pradesh,2023,4,Merchant payments,822516631,427677236042.0
4080,Andhra Pradesh,2023,4,Peer-to-peer payments,673002314,2270766948881.0
4081,Andhra Pradesh,2023,4,Recharge & bill payments,100733697,103186953776.0
4082,Andhra Pradesh,2023,4,Financial Services,431705,535202901.0
4083,Andhra Pradesh,2023,4,Others,303079,348636223.0
4084,Andhra Pradesh,2023,3,Merchant payments,750265405,395042164275.0
4085,Andhra Pradesh,2023,3,Peer-to-peer payments,623202203,2163464730936.0
4086,Andhra Pradesh,2023,3,Recharge & bill payments,101000645,94077774967.0
4087,Andhra Pradesh,2023,3,Financial Services,361584,466791218.0
4088,Andhra Pradesh,2023,3,Others,334566,362636702.0
4089,Andhra Pradesh,2023,1,Merchant payments,540680395,311606731877.0
4090,Andhra Pradesh,2023,1,Peer-to-peer payments,514931308,1857818168755.0
4091,Andhra Pradesh,2023,1,Recharge & bill payments,89143939,78817989795.0
4092,Andhra Pradesh,2023,1,Financial Services,288150,331233097.0
4093,Andhra Pradesh,2023,1,Others,488672,477193006.0
4094,Andhra Pradesh,2021,2,Peer-to-peer payments,189614879,737004484057.439
4095,Andhra Pradesh,2021,2,Merchant payments,112875274,88512429436.91248
4096,Andhra Pradesh,2021,2,Recharge & bill payments,49626902,24646800345.106976
4097,Andhra Pradesh,2021,2,Financial Services,243237,265483044.40124667
4098,Andhra Pradesh,2021,2,Others,406842,308302224.3856007
4099,Andhra Pradesh,2021,4,Peer-to-peer payments,262006450,971269765249.1282
4100,Andhra Pradesh,2021,4,Merchant payments,207538904,152883933596.5386
4101,Andhra Pradesh,2021,4,Recharge & bill payments,51762842,31232784713.985794
4102,Andhra Pradesh,2021,4,Financial Services,243951,332740108.6635881
4103,Andhra Pradesh,2021,4,Others,701856,545223415.6638832
4104,Andhra Pradesh,2021,3,Peer-to-peer payments,221280317,837841124664.307
4105,Andhra Pradesh,2021,3,Merchant payments,158290953,118164377968.16754
4106,Andhra Pradesh,2021,3,Recharge & bill payments,51702350,27511344958.24361
4107,Andhra Pradesh,2021,3,Financial Services,211171,297239697.83073866
4108,Andhra Pradesh,2021,3,Others,547759,403948275.56756073
4109,Andhra Pradesh,2021,1,Peer-to-peer payments,149313738,580542193013.0018
4110,Andhra Pradesh,2021,1,Merchant payments,97920281,70813192713.43477
4111,Andhra Pradesh,2021,1,Recharge & bill payments,41940689,20546424964.14482
4112,Andhra Pradesh,2021,1,Financial Services,225355,270313028.48452014
4113,Andhra Pradesh,2021,1,Others,347907,272546457.5502677
4114,Andhra Pradesh,2022,2,Peer-to-peer payments,321362337,1231408926513.7114
4115,Andhra Pradesh,2022,2,Merchant payments,292530048,205433660654.20898
4116,Andhra Pradesh,2022,2,Recharge & bill payments,56606969,42408541939.06145
4117,Andhra Pradesh,2022,2,Financial Services,192751,245783011.04455262
4118,Andhra Pradesh,2022,2,Others,441925,357036084.9071137
4119,Andhra Pradesh,2022,4,Merchant payments,321632104,211898851397.09848
4120,Andhra Pradesh,2022,4,Peer-to-peer payments,315734006,1170249585983.0112
4121,Andhra Pradesh,2022,4,Recharge & bill payments,52098850,41986837706.47902
4122,Andhra Pradesh,2022,4,Financial Services,206459,250596592.06465048
4123,Andhra Pradesh,2022,4,Others,345658,339211363.0027188
4124,Andhra Pradesh,2022,3,Peer-to-peer payments,298804000,1140164525892.7397
4125,Andhra Pradesh,2022,3,Merchant payments,291033653,202910820650.0824
4126,Andhra Pradesh,2022,3,Recharge & bill payments,52467708,41438764826.20322
4127,Andhra Pradesh,2022,3,Financial Services,187190,239347241.54655045
4128,Andhra Pradesh,2022,3,Others,362484,323951101.5715289
4129,Andhra Pradesh,2022,1,Peer-to-peer payments,288488560,1089629182596.4781
4130,Andhra Pradesh,2022,1,Merchant payments,242031836,169419685917.19562
4131,Andhra Pradesh,2022,1,Recharge & bill payments,51224170,34473036841.83001
4132,Andhra Pradesh,2022,1,Financial Services,231651,324358965.11859065
4133,Andhra Pradesh,2022,1,Others,627694,474382234.25397474
4134,Andhra Pradesh,2020,2,Peer-to-peer payments,73609921,262731724130.7907
4135,Andhra Pradesh,2020,2,Recharge & bill payments,41013987,16991006436.573467
4136,Andhra Pradesh,2020,2,Merchant payments,29976765,22625596525.44269
4137,Andhra Pradesh,2020,2,Financial Services,140941,145274999.15679634
4138,Andhra Pradesh,2020,2,Others,176241,90087654.60009979
4139,Andhra Pradesh,2020,4,Peer-to-peer payments,152003791,566639138543.7708
4140,Andhra Pradesh,2020,4,Merchant payments,86581460,66654048149.95168
4141,Andhra Pradesh,2020,4,Recharge & bill payments,46810304,20936337211.557747
4142,Andhra Pradesh,2020,4,Financial Services,265470,305168772.45601684
4143,Andhra Pradesh,2020,4,Others,457527,306853355.59473807
4144,Andhra Pradesh,2020,3,Peer-to-peer payments,106791894,406461788252.32056
4145,Andhra Pradesh,2020,3,Merchant payments,54055557,40739580213.86052
4146,Andhra Pradesh,2020,3,Recharge & bill payments,43500067,19475104674.827175
4147,Andhra Pradesh,2020,3,Financial Services,243088,256074924.7187529
4148,Andhra Pradesh,2020,3,Others,312329,151582519.18136686
4149,Andhra Pradesh,2020,1,Peer-to-peer payments,65452143,223088554055.04755
4150,Andhra Pradesh,2020,1,Merchant payments,31408022,18603161784.496994
4151,Andhra Pradesh,2020,1,Recharge & bill payments,30449644,10813530777.973532
4152,Andhra Pradesh,2020,1,Financial Services,75238,43739133.169823855
4153,Andhra Pradesh,2020,1,Others,292310,188228538.37489766
4154,Andhra Pradesh,2019,2,Peer-to-peer payments,32494402,103924649232.47021
4155,Andhra Pradesh,2019,2,Recharge & bill payments,14093964,4708345387.9101095
4156,Andhra Pradesh,2019,2,Merchant payments,9226537,4613405202.681959
4157,Andhra Pradesh,2019,2,Financial Services,145310,26626696.771042537
4158,Andhra Pradesh,2019,2,Others,448802,361492238.3966455
4159,Andhra Pradesh,2019,4,Peer-to-peer payments,57181511,178893550050.68753
4160,Andhra Pradesh,2019,4,Merchant payments,25122370,13476303367.50486
4161,Andhra Pradesh,2019,4,Recharge & bill payments,24469888,8335168605.691999
4162,Andhra Pradesh,2019,4,Financial Services,105662,26796571.745749153
4163,Andhra Pradesh,2019,4,Others,338672,216496893.16102877
4164,Andhra Pradesh,2019,3,Peer-to-peer payments,39023491,124338645329.51532
4165,Andhra Pradesh,2019,3,Recharge & bill payments,20147629,6893984676.598906
4166,Andhra Pradesh,2019,3,Merchant payments,16581787,7887394038.066369
4167,Andhra Pradesh,2019,3,Financial Services,122270,29778183.027080443
4168,Andhra Pradesh,2019,3,Others,413437,298142027.58625776
4169,Andhra Pradesh,2019,1,Peer-to-peer payments,37420988,77524329742.2595
4170,Andhra Pradesh,2019,1,Recharge & bill payments,14022264,3480641602.3771377
4171,Andhra Pradesh,2019,1,Merchant payments,5043682,2423536770.3706346
4172,Andhra Pradesh,2019,1,Financial Services,416325,47150177.52982048
4173,Andhra Pradesh,2019,1,Others,361263,284937624.5393019
4174,Andhra Pradesh,2018,2,Recharge & bill payments,6456387,1598591488.4880352
4175,Andhra Pradesh,2018,2,Peer-to-peer payments,4745000,20451493098.8953
4176,Andhra Pradesh,2018,2,Merchant payments,604847,436785223.86032957
4177,Andhra Pradesh,2018,2,Financial Services,225621,68952114.81374599
4178,Andhra Pradesh,2018,2,Others,322063,328092346.575651
4179,Andhra Pradesh,2018,4,Peer-to-peer payments,17580086,47011639726.13608
4180,Andhra Pradesh,2018,4,Recharge & bill payments,9767083,2418164314.470957
4181,Andhra Pradesh,2018,4,Merchant payments,2622131,1671585888.568256
4182,Andhra Pradesh,2018,4,Financial Services,400837,57178116.40322068
4183,Andhra Pradesh,2018,4,Others,389411,315211361.26249415
4184,Andhra Pradesh,2018,3,Peer-to-peer payments,16129591,32738630444.668724
4185,Andhra Pradesh,2018,3,Recharge & bill payments,7542005,1949098146.8941927
4186,Andhra Pradesh,2018,3,Merchant payments,1225416,685277254.5076212
4187,Andhra Pradesh,2018,3,Financial Services,380324,60790077.57437308
4188,Andhra Pradesh,2018,3,Others,348725,284248675.5700202
4189,Andhra Pradesh,2018,1,Recharge & bill payments,5027448,892293975.6698562
4190,Andhra Pradesh,2018,1,Peer-to-peer payments,3049646,10524250283.178782
4191,Andhra Pradesh,2018,1,Merchant payments,362672,247297640.24000686
4192,Andhra Pradesh,2018,1,Financial Services,204305,44808449.7639544
4193,Andhra Pradesh,2018,1,Others,395514,287626042.970705
4194,Sikkim,2023,2,Peer-to-peer payments,2196285,6799375282.0
4195,Sikkim,2023,2,Merchant payments,1616549,1523202088.0
